Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;10 jours;Periode normale;6211
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;11 jours;Periode normale;6350
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;12 jours;Periode normale;6814
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;13 jours;Periode normale;7393
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;14 jours;Periode normale;7743
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;01 jours;Periode normale;466
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;02 jours;Periode normale;863
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;03 jours;Periode normale;1226
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;04 jours;Periode normale;1646
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;05 jours;Periode normale;2048
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;06 jours;Periode normale;2129
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;07 jours;Periode normale;2394
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;08 jours;Periode normale;2554
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;09 jours;Periode normale;2758
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;10 jours;Periode normale;2849
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;11 jours;Periode normale;2937
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;12 jours;Periode normale;2968
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;13 jours;Periode normale;3047
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;14 jours;Periode normale;3127
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;01 jours;Periode normale;477
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;02 jours;Periode normale;759
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;03 jours;Periode normale;860
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;04 jours;Periode normale;1576
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;05 jours;Periode normale;2834
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;06 jours;Periode normale;3184
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;07 jours;Periode normale;3475
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;08 jours;Periode normale;3667
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;09 jours;Periode normale;3731
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;10 jours;Periode normale;3823
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;11 jours;Periode normale;3917
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;12 jours;Periode normale;4028
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;13 jours;Periode normale;4327
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;14 jours;Periode normale;4516
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;01 jours;Periode normale;3135
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;02 jours;Periode normale;3570
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;03 jours;Periode normale;3872
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;04 jours;Periode normale;4196
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;05 jours;Periode normale;4381
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;06 jours;Periode normale;4483
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;07 jours;Periode normale;4538
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;08 jours;Periode normale;4631
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;09 jours;Periode normale;4673
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;10 jours;Periode normale;4762
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;11 jours;Periode normale;4816
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;12 jours;Periode normale;4851
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;13 jours;Periode normale;4948
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;14 jours;Periode normale;4974
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;01 jours;Periode normale;122
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;02 jours;Periode normale;185
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;03 jours;Periode normale;239
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;04 jours;Periode normale;409
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;05 jours;Periode normale;807
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;06 jours;Periode normale;1014
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;07 jours;Periode normale;1045
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;08 jours;Periode normale;1076
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;09 jours;Periode normale;1099
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;10 jours;Periode normale;1153
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;11 jours;Periode normale;1175
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;12 jours;Periode normale;1287
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;13 jours;Periode normale;1322
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;14 jours;Periode normale;1371
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;01 jours;Periode normale;201
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;02 jours;Periode normale;259
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;03 jours;Periode normale;298
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;04 jours;Periode normale;505
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;05 jours;Periode normale;762
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;06 jours;Periode normale;847
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;07 jours;Periode normale;885
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;08 jours;Periode normale;943
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;09 jours;Periode normale;1016
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;10 jours;Periode normale;1100
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;11 jours;Periode normale;1100
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;12 jours;Periode normale;1184
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;13 jours;Periode normale;1408
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;14 jours;Periode normale;1478
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;01 jours;Periode normale;529
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;02 jours;Periode normale;762
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;03 jours;Periode normale;938
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;04 jours;Periode normale;1103
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;05 jours;Periode normale;318
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;06 jours;Periode normale;387
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;07 jours;Periode normale;434
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;08 jours;Periode normale;488
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;09 jours;Periode normale;488
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;10 jours;Periode normale;488
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;11 jours;Periode normale;505
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;12 jours;Periode normale;505
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;13 jours;Periode normale;505
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;14 jours;Periode normale;505
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;01 jours;Periode normale;465
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;02 jours;Periode normale;657
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;03 jours;Periode normale;800
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;04 jours;Periode normale;978
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;05 jours;Periode normale;7928
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;06 jours;Periode normale;8644
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;07 jours;Periode normale;9507
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;08 jours;Periode normale;10291
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;09 jours;Periode normale;11148
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;10 jours;Periode normale;12012
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;11 jours;Periode normale;12523
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;12 jours;Periode normale;12882
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;13 jours;Periode normale;13282
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;14 jours;Periode normale;13762
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Resident;01 jours;Periode normale;418
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Resident;02 jours;Periode normale;572
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Resident;03 jours;Periode normale;702
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Resident;04 jours;Periode normale;798
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Touriste Français;01 jours;Periode normale;418
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Touriste Français;02 jours;Periode normale;572
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Touriste Français;03 jours;Periode normale;702
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Touriste Français;04 jours;Periode normale;798
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;01 jours;Periode normale;2019
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;02 jours;Periode normale;2826
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;03 jours;Periode normale;3345
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;04 jours;Periode normale;4148
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;05 jours;Periode normale;5137
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;06 jours;Periode normale;5542
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;07 jours;Periode normale;5887
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;08 jours;Periode normale;6229
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;09 jours;Periode normale;6450
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;10 jours;Periode normale;6643
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;11 jours;Periode normale;6946
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;12 jours;Periode normale;7037
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;13 jours;Periode normale;7290
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;14 jours;Periode normale;7497
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;01 jours;Periode normale;418
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;02 jours;Periode normale;637
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;03 jours;Periode normale;690
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;04 jours;Periode normale;1473
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;05 jours;Periode normale;2504
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;06 jours;Periode normale;2880
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;07 jours;Periode normale;3025
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;08 jours;Periode normale;3089
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;09 jours;Periode normale;3246
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;10 jours;Periode normale;3391
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;11 jours;Periode normale;3424
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;12 jours;Periode normale;3536
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;13 jours;Periode normale;3783
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;14 jours;Periode normale;4064
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;01 jours;Periode normale;298
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;02 jours;Periode normale;451
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;03 jours;Periode normale;737
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;04 jours;Periode normale;947
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;05 jours;Periode normale;1277
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;06 jours;Periode normale;1336
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;07 jours;Periode normale;1500
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;08 jours;Periode normale;1546
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;09 jours;Periode normale;1640
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;10 jours;Periode normale;1732
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;11 jours;Periode normale;1860
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;12 jours;Periode normale;1860
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;13 jours;Periode normale;1990
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;14 jours;Periode normale;2037
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;01 jours;Periode normale;1017
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;02 jours;Periode normale;1544
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;03 jours;Periode normale;1986
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;04 jours;Periode normale;3238
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;05 jours;Periode normale;5797
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;06 jours;Periode normale;6672
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;07 jours;Periode normale;7192
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;08 jours;Periode normale;7624
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;09 jours;Periode normale;7992
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;10 jours;Periode normale;8254
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;11 jours;Periode normale;8491
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;12 jours;Periode normale;8835
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;13 jours;Periode normale;9233
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;14 jours;Periode normale;9693
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;01 jours;Periode normale;665
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;02 jours;Periode normale;1056
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;03 jours;Periode normale;1326
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;04 jours;Periode normale;1553
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;05 jours;Periode normale;2192
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;06 jours;Periode normale;2375
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;07 jours;Periode normale;2686
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;08 jours;Periode normale;2879
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;09 jours;Periode normale;3016
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;10 jours;Periode normale;3210
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;11 jours;Periode normale;3316
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;12 jours;Periode normale;3346
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;13 jours;Periode normale;3576
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;14 jours;Periode normale;3688
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;01 jours;Periode normale;243
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;02 jours;Periode normale;382
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;03 jours;Periode normale;433
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;04 jours;Periode normale;838
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;05 jours;Periode normale;1567
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;06 jours;Periode normale;1852
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;07 jours;Periode normale;2050
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;08 jours;Periode normale;2149
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;09 jours;Periode normale;2266
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;10 jours;Periode normale;2338
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;11 jours;Periode normale;2406
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;12 jours;Periode normale;2575
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;13 jours;Periode normale;2754
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;14 jours;Periode normale;3040
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;01 jours;Periode normale;1493
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;02 jours;Periode normale;2052
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;03 jours;Periode normale;2467
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;04 jours;Periode normale;2782
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;05 jours;Periode normale;3272
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;06 jours;Periode normale;3523
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;07 jours;Periode normale;3872
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;08 jours;Periode normale;4055
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;09 jours;Periode normale;4283
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;10 jours;Periode normale;4427
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;11 jours;Periode normale;4495
