Date;JourDeLaSemaine;ZoneAnalyse;Genre;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-04;Dimanche;Zone FIMU;NR;Resident;03 jours;Periode evenement;802
2017-06-04;Dimanche;Zone FIMU;NR;Resident;04 jours;Periode evenement;901
2017-06-04;Dimanche;Zone FIMU;NR;Resident;05 jours;Periode evenement;1012
2017-06-04;Dimanche;Zone FIMU;NR;Resident;06 jours;Periode evenement;1065
2017-06-04;Dimanche;Zone FIMU;NR;Resident;07 jours;Periode evenement;1065
2017-06-04;Dimanche;Zone FIMU;NR;Resident;08 jours;Periode evenement;1084
2017-06-04;Dimanche;Zone FIMU;NR;Resident;09 jours;Periode evenement;1135
2017-06-04;Dimanche;Zone FIMU;NR;Resident;10 jours;Periode evenement;1135
2017-06-04;Dimanche;Zone FIMU;NR;Resident;11 jours;Periode evenement;1154
2017-06-04;Dimanche;Zone FIMU;NR;Resident;12 jours;Periode evenement;1266
2017-06-04;Dimanche;Zone FIMU;NR;Resident;13 jours;Periode evenement;1359
2017-06-04;Dimanche;Zone FIMU;NR;Resident;14 jours;Periode evenement;1397
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;01 jours;Periode evenement;2603
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;02 jours;Periode evenement;3531
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;03 jours;Periode evenement;5097
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;04 jours;Periode evenement;6333
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;05 jours;Periode evenement;7262
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;06 jours;Periode evenement;8332
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;07 jours;Periode evenement;8977
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;08 jours;Periode evenement;9316
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;09 jours;Periode evenement;9772
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;10 jours;Periode evenement;10367
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;11 jours;Periode evenement;10579
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;12 jours;Periode evenement;11187
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;13 jours;Periode evenement;11703
2017-06-04;Dimanche;Zone FIMU;NR;Touriste Français;14 jours;Periode evenement;11991
2017-06-05;Lundi;Zone FIMU;F;Resident;01 jours;Periode evenement;7495
2017-06-05;Lundi;Zone FIMU;F;Resident;02 jours;Periode evenement;12300
2017-06-05;Lundi;Zone FIMU;F;Resident;03 jours;Periode evenement;14499
2017-06-05;Lundi;Zone FIMU;F;Resident;04 jours;Periode evenement;17731
2017-06-05;Lundi;Zone FIMU;F;Resident;05 jours;Periode evenement;19342
2017-06-05;Lundi;Zone FIMU;F;Resident;06 jours;Periode evenement;20767
2017-06-05;Lundi;Zone FIMU;F;Resident;07 jours;Periode evenement;22025
2017-06-05;Lundi;Zone FIMU;F;Resident;08 jours;Periode evenement;22865
2017-06-05;Lundi;Zone FIMU;F;Resident;09 jours;Periode evenement;23268
2017-06-05;Lundi;Zone FIMU;F;Resident;10 jours;Periode evenement;24270
2017-06-05;Lundi;Zone FIMU;F;Resident;11 jours;Periode evenement;25029
2017-06-05;Lundi;Zone FIMU;F;Resident;12 jours;Periode evenement;25312
2017-06-05;Lundi;Zone FIMU;F;Resident;13 jours;Periode evenement;25932
2017-06-05;Lundi;Zone FIMU;F;Resident;14 jours;Periode evenement;26797
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;01 jours;Periode evenement;3864
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;02 jours;Periode evenement;9422
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;03 jours;Periode evenement;11456
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;04 jours;Periode evenement;12889
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;05 jours;Periode evenement;13897
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;06 jours;Periode evenement;14462
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;07 jours;Periode evenement;15204
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;08 jours;Periode evenement;15471
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;09 jours;Periode evenement;16326
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;10 jours;Periode evenement;17409
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;11 jours;Periode evenement;18580
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;12 jours;Periode evenement;19222
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;13 jours;Periode evenement;19893
2017-06-05;Lundi;Zone FIMU;F;Touriste Français;14 jours;Periode evenement;20599
2017-06-05;Lundi;Zone FIMU;H;Resident;01 jours;Periode evenement;7552
2017-06-05;Lundi;Zone FIMU;H;Resident;02 jours;Periode evenement;12794
2017-06-05;Lundi;Zone FIMU;H;Resident;03 jours;Periode evenement;14932
2017-06-05;Lundi;Zone FIMU;H;Resident;04 jours;Periode evenement;17648
2017-06-05;Lundi;Zone FIMU;H;Resident;05 jours;Periode evenement;19441
2017-06-05;Lundi;Zone FIMU;H;Resident;06 jours;Periode evenement;20767
2017-06-05;Lundi;Zone FIMU;H;Resident;07 jours;Periode evenement;22009
2017-06-05;Lundi;Zone FIMU;H;Resident;08 jours;Periode evenement;22992
2017-06-05;Lundi;Zone FIMU;H;Resident;09 jours;Periode evenement;23492
2017-06-05;Lundi;Zone FIMU;H;Resident;10 jours;Periode evenement;24252
2017-06-05;Lundi;Zone FIMU;H;Resident;11 jours;Periode evenement;25085
2017-06-05;Lundi;Zone FIMU;H;Resident;12 jours;Periode evenement;25328
2017-06-05;Lundi;Zone FIMU;H;Resident;13 jours;Periode evenement;26034
2017-06-05;Lundi;Zone FIMU;H;Resident;14 jours;Periode evenement;26945
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;01 jours;Periode evenement;4163
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;02 jours;Periode evenement;10323
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;03 jours;Periode evenement;12217
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;04 jours;Periode evenement;13454
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;05 jours;Periode evenement;14512
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;06 jours;Periode evenement;15410
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;07 jours;Periode evenement;16179
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;08 jours;Periode evenement;16677
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;09 jours;Periode evenement;17580
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;10 jours;Periode evenement;19053
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;11 jours;Periode evenement;20074
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;12 jours;Periode evenement;20678
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;13 jours;Periode evenement;21494
2017-06-05;Lundi;Zone FIMU;H;Touriste Français;14 jours;Periode evenement;21938
2017-06-05;Lundi;Zone FIMU;NR;Resident;01 jours;Periode evenement;296
2017-06-05;Lundi;Zone FIMU;NR;Resident;02 jours;Periode evenement;537
2017-06-05;Lundi;Zone FIMU;NR;Resident;03 jours;Periode evenement;722
2017-06-05;Lundi;Zone FIMU;NR;Resident;04 jours;Periode evenement;888
2017-06-05;Lundi;Zone FIMU;NR;Resident;05 jours;Periode evenement;963
2017-06-05;Lundi;Zone FIMU;NR;Resident;06 jours;Periode evenement;1037
2017-06-05;Lundi;Zone FIMU;NR;Resident;07 jours;Periode evenement;1089
2017-06-05;Lundi;Zone FIMU;NR;Resident;08 jours;Periode evenement;1089
2017-06-05;Lundi;Zone FIMU;NR;Resident;09 jours;Periode evenement;1108
2017-06-05;Lundi;Zone FIMU;NR;Resident;10 jours;Periode evenement;1145
2017-06-05;Lundi;Zone FIMU;NR;Resident;11 jours;Periode evenement;1145
2017-06-05;Lundi;Zone FIMU;NR;Resident;12 jours;Periode evenement;1163
2017-06-05;Lundi;Zone FIMU;NR;Resident;13 jours;Periode evenement;1274
2017-06-05;Lundi;Zone FIMU;NR;Resident;14 jours;Periode evenement;1348
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;01 jours;Periode evenement;1982
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;02 jours;Periode evenement;3388
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;03 jours;Periode evenement;4165
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;04 jours;Periode evenement;5618
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;05 jours;Periode evenement;6802
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;06 jours;Periode evenement;7725
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;07 jours;Periode evenement;8773
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;08 jours;Periode evenement;9398
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;09 jours;Periode evenement;9735
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;10 jours;Periode evenement;10174
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;11 jours;Periode evenement;10735
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;12 jours;Periode evenement;10931
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;13 jours;Periode evenement;11492
2017-06-05;Lundi;Zone FIMU;NR;Touriste Français;14 jours;Periode evenement;12004
2017-06-06;Mardi;Zone FIMU;F;Resident;01 jours;Periode normale;7948
2017-06-06;Mardi;Zone FIMU;F;Resident;02 jours;Periode normale;11041
2017-06-06;Mardi;Zone FIMU;F;Resident;03 jours;Periode normale;14855
2017-06-06;Mardi;Zone FIMU;F;Resident;04 jours;Periode normale;16445
2017-06-06;Mardi;Zone FIMU;F;Resident;05 jours;Periode normale;18484
2017-06-06;Mardi;Zone FIMU;F;Resident;06 jours;Periode normale;19777
2017-06-06;Mardi;Zone FIMU;F;Resident;07 jours;Periode normale;20911
2017-06-06;Mardi;Zone FIMU;F;Resident;08 jours;Periode normale;21904
2017-06-06;Mardi;Zone FIMU;F;Resident;09 jours;Periode normale;22659
2017-06-06;Mardi;Zone FIMU;F;Resident;10 jours;Periode normale;23026
2017-06-06;Mardi;Zone FIMU;F;Resident;11 jours;Periode normale;23888
2017-06-06;Mardi;Zone FIMU;F;Resident;12 jours;Periode normale;24581
2017-06-06;Mardi;Zone FIMU;F;Resident;13 jours;Periode normale;24797
2017-06-06;Mardi;Zone FIMU;F;Resident;14 jours;Periode normale;25353
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2076
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;5679
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;11775
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;13884
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;15038
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;16006
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;16581
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;17384
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;17673
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;18626
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;19825
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;21099
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;21809
2017-06-06;Mardi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;22531
2017-06-06;Mardi;Zone FIMU;H;Resident;01 jours;Periode normale;7516
2017-06-06;Mardi;Zone FIMU;H;Resident;02 jours;Periode normale;11223
2017-06-06;Mardi;Zone FIMU;H;Resident;03 jours;Periode normale;15323
2017-06-06;Mardi;Zone FIMU;H;Resident;04 jours;Periode normale;16997
2017-06-06;Mardi;Zone FIMU;H;Resident;05 jours;Periode normale;18691
2017-06-06;Mardi;Zone FIMU;H;Resident;06 jours;Periode normale;20020
2017-06-06;Mardi;Zone FIMU;H;Resident;07 jours;Periode normale;21165
2017-06-06;Mardi;Zone FIMU;H;Resident;08 jours;Periode normale;22145
2017-06-06;Mardi;Zone FIMU;H;Resident;09 jours;Periode normale;22945
2017-06-06;Mardi;Zone FIMU;H;Resident;10 jours;Periode normale;23369
2017-06-06;Mardi;Zone FIMU;H;Resident;11 jours;Periode normale;24042
2017-06-06;Mardi;Zone FIMU;H;Resident;12 jours;Periode normale;24812
2017-06-06;Mardi;Zone FIMU;H;Resident;13 jours;Periode normale;25027
2017-06-06;Mardi;Zone FIMU;H;Resident;14 jours;Periode normale;25651
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;01 jours;Periode normale;2078
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;02 jours;Periode normale;6025
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;03 jours;Periode normale;12784
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;04 jours;Periode normale;14810
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;05 jours;Periode normale;15915
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;06 jours;Periode normale;16954
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;07 jours;Periode normale;17866
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;08 jours;Periode normale;18634
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;09 jours;Periode normale;19160
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;10 jours;Periode normale;20161
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;11 jours;Periode normale;21796
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;12 jours;Periode normale;22910
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;13 jours;Periode normale;23571
2017-06-06;Mardi;Zone FIMU;H;Touriste Français;14 jours;Periode normale;24454
2017-06-06;Mardi;Zone FIMU;NR;Resident;01 jours;Periode normale;1900
2017-06-06;Mardi;Zone FIMU;NR;Resident;02 jours;Periode normale;438
2017-06-06;Mardi;Zone FIMU;NR;Resident;03 jours;Periode normale;648
2017-06-06;Mardi;Zone FIMU;NR;Resident;04 jours;Periode normale;770
2017-06-06;Mardi;Zone FIMU;NR;Resident;05 jours;Periode normale;893
2017-06-06;Mardi;Zone FIMU;NR;Resident;06 jours;Periode normale;963
2017-06-06;Mardi;Zone FIMU;NR;Resident;07 jours;Periode normale;1033
2017-06-06;Mardi;Zone FIMU;NR;Resident;08 jours;Periode normale;1065
2017-06-06;Mardi;Zone FIMU;NR;Resident;09 jours;Periode normale;1065
2017-06-06;Mardi;Zone FIMU;NR;Resident;10 jours;Periode normale;1083
2017-06-06;Mardi;Zone FIMU;NR;Resident;11 jours;Periode normale;1118
2017-06-06;Mardi;Zone FIMU;NR;Resident;12 jours;Periode normale;1118
2017-06-06;Mardi;Zone FIMU;NR;Resident;13 jours;Periode normale;1118
2017-06-06;Mardi;Zone FIMU;NR;Resident;14 jours;Periode normale;1223
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;01 jours;Periode normale;1653
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;02 jours;Periode normale;4221
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;03 jours;Periode normale;5679
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;04 jours;Periode normale;6457
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;05 jours;Periode normale;7533
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;06 jours;Periode normale;8599
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;07 jours;Periode normale;9522
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;08 jours;Periode normale;10506
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;09 jours;Periode normale;11150
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;10 jours;Periode normale;11522
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;11 jours;Periode normale;11990
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;12 jours;Periode normale;12608
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;13 jours;Periode normale;12824
2017-06-06;Mardi;Zone FIMU;NR;Touriste Français;14 jours;Periode normale;13427
2017-06-07;Mercredi;Zone FIMU;F;Resident;01 jours;Periode normale;8163
2017-06-07;Mercredi;Zone FIMU;F;Resident;02 jours;Periode normale;10919
2017-06-07;Mercredi;Zone FIMU;F;Resident;03 jours;Periode normale;13256
2017-06-07;Mercredi;Zone FIMU;F;Resident;04 jours;Periode normale;16751
2017-06-07;Mercredi;Zone FIMU;F;Resident;05 jours;Periode normale;18095
2017-06-07;Mercredi;Zone FIMU;F;Resident;06 jours;Periode normale;19880
2017-06-07;Mercredi;Zone FIMU;F;Resident;07 jours;Periode normale;21001
2017-06-07;Mercredi;Zone FIMU;F;Resident;08 jours;Periode normale;21911
2017-06-07;Mercredi;Zone FIMU;F;Resident;09 jours;Periode normale;22821
2017-06-07;Mercredi;Zone FIMU;F;Resident;10 jours;Periode normale;23469
2017-06-07;Mercredi;Zone FIMU;F;Resident;11 jours;Periode normale;23817
2017-06-07;Mercredi;Zone FIMU;F;Resident;12 jours;Periode normale;24627
2017-06-07;Mercredi;Zone FIMU;F;Resident;13 jours;Periode normale;25269
2017-06-07;Mercredi;Zone FIMU;F;Resident;14 jours;Periode normale;25492
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;01 jours;Periode normale;2126
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;02 jours;Periode normale;3125
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;03 jours;Periode normale;6627
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;04 jours;Periode normale;12653
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;05 jours;Periode normale;14773
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;06 jours;Periode normale;15843
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;07 jours;Periode normale;16752
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;08 jours;Periode normale;17301
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;09 jours;Periode normale;18104
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;10 jours;Periode normale;18370
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;11 jours;Periode normale;19323
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;12 jours;Periode normale;20500
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;13 jours;Periode normale;21762
2017-06-07;Mercredi;Zone FIMU;F;Touriste Français;14 jours;Periode normale;22454
2017-06-07;Mercredi;Zone FIMU;H;Resident;01 jours;Periode normale;7116
2017-06-07;Mercredi;Zone FIMU;H;Resident;02 jours;Periode normale;10125
2017-06-07;Mercredi;Zone FIMU;H;Resident;03 jours;Periode normale;13207
2017-06-07;Mercredi;Zone FIMU;H;Resident;04 jours;Periode normale;16862
2017-06-07;Mercredi;Zone FIMU;H;Resident;05 jours;Periode normale;18336
2017-06-07;Mercredi;Zone FIMU;H;Resident;06 jours;Periode normale;19827
2017-06-07;Mercredi;Zone FIMU;H;Resident;07 jours;Periode normale;21025
2017-06-07;Mercredi;Zone FIMU;H;Resident;08 jours;Periode normale;22047
