Date;JourDeLaSemaine;ZoneAnalyse;CSP;Geolife;CategorieVisiteurs;TypeDeVisite;TypeDeJour;Volume
2017-06-06;Mardi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;158
2017-06-06;Mardi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;61
2017-06-06;Mardi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;127
2017-06-06;Mardi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;46
2017-06-06;Mardi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;3137
2017-06-06;Mardi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;46
2017-06-06;Mardi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;46
2017-06-06;Mardi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;177
2017-06-06;Mardi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1953
2017-06-06;Mardi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;297
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;80
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;432
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;135
2017-06-06;Mardi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;881
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;97
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;650
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;24
2017-06-06;Mardi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;135
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;84
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1454
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;47
2017-06-06;Mardi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;170
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;NR;Resident;Visiteur;Periode normale;337
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;NR;Touriste Français;Visiteur;Periode normale;337
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;187
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1910
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;107
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;561
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;40
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;426
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3754
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;48
2017-06-07;Mercredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;415
2017-06-07;Mercredi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;CSP+;NR;Resident;Visiteur;Periode normale;337
2017-06-07;Mercredi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;CSP+;NR;Touriste Français;Visiteur;Periode normale;337
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;282
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1450
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;95
2017-06-07;Mercredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;595
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;80
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;550
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;71
2017-06-07;Mercredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;444
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;408
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3121
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;28
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;168
2017-06-07;Mercredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;147
2017-06-07;Mercredi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;509
2017-06-07;Mercredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;49
2017-06-07;Mercredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;455
2017-06-07;Mercredi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;Populaire;NR;Resident;Visiteur;Periode normale;337
2017-06-07;Mercredi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;36
2017-06-07;Mercredi;Zone FIMU;Populaire;NR;Touriste Français;Visiteur;Periode normale;337
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;224
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1798
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;420
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;50
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;292
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;129
2017-06-07;Mercredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;886
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;132
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;698
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;53
2017-06-07;Mercredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;181
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;136
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1460
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-06-07;Mercredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;146
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;196
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1629
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;86
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;526
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Excursionniste;Periode normale;27
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;46
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;279
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3496
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;24
2017-06-08;Jeudi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;388
2017-06-08;Jeudi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;279
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1544
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;119
2017-06-08;Jeudi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;710
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;38
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;400
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;46
2017-06-08;Jeudi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;425
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;329
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3104
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;45
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;122
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Excursionniste;Periode normale;45
2017-06-08;Jeudi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;201
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;111
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;3294
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;58
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;311
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;1984
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;418
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;#
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;283
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;152
2017-06-08;Jeudi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;938
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;112
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;665
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;94
2017-06-08;Jeudi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;228
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;114
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1442
2017-06-08;Jeudi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;133
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;NR;Resident;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;184
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;2036
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;52
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;761
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;325
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3712
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;37
2017-06-09;Vendredi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;338
2017-06-09;Vendredi;Zone FIMU;CSP+;NR;Resident;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;CSP+;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;229
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;1487
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;60
2017-06-09;Vendredi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;719
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;70
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;431
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;95
2017-06-09;Vendredi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;510
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;331
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;3029
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Excursionniste;Periode normale;28
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain dynamique;Touriste Français;Visiteur;Periode normale;143
2017-06-09;Vendredi;Zone FIMU;CSP+;urbain familial aise;Touriste Français;Visiteur;Periode normale;98
2017-06-09;Vendredi;Zone FIMU;NR;NR;Resident;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;NR;NR;Resident;Visiteur;Periode normale;142
2017-06-09;Vendredi;Zone FIMU;NR;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;NR;NR;Touriste Français;Visiteur;Periode normale;2983
2017-06-09;Vendredi;Zone FIMU;Populaire;NR;Resident;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;Populaire;NR;Touriste Français;Excursionniste;Periode normale;44
2017-06-09;Vendredi;Zone FIMU;Populaire;populaire;Resident;Excursionniste;Periode normale;289
2017-06-09;Vendredi;Zone FIMU;Populaire;populaire;Resident;Visiteur;Periode normale;2020
2017-06-09;Vendredi;Zone FIMU;Populaire;populaire;Touriste Français;Visiteur;Periode normale;386
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Excursionniste;Periode normale;54
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Resident;Visiteur;Periode normale;325
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Excursionniste;Periode normale;95
2017-06-09;Vendredi;Zone FIMU;Populaire;rural ouvrier;Touriste Français;Visiteur;Periode normale;885
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Excursionniste;Periode normale;85
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Resident;Visiteur;Periode normale;684
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Excursionniste;Periode normale;29
2017-06-09;Vendredi;Zone FIMU;Populaire;rural traditionnel;Touriste Français;Visiteur;Periode normale;197
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Excursionniste;Periode normale;124
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Resident;Visiteur;Periode normale;1490
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Excursionniste;Periode normale;#
2017-06-09;Vendredi;Zone FIMU;Populaire;urbain defavorise;Touriste Français;Visiteur;Periode normale;133
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Excursionniste;Periode normale;205
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Resident;Visiteur;Periode normale;1874
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Excursionniste;Periode normale;40
2017-06-10;Samedi;Zone FIMU;CSP en croissance;periurbain en croissance;Touriste Français;Visiteur;Periode normale;637
2017-06-10;Samedi;Zone FIMU;CSP en croissance;residence secondaire;Touriste Français;Visiteur;Periode normale;59
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Excursionniste;Periode normale;295
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Resident;Visiteur;Periode normale;3631
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Excursionniste;Periode normale;120
2017-06-10;Samedi;Zone FIMU;CSP en croissance;urbain classe moyenne;Touriste Français;Visiteur;Periode normale;550
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Resident;Visiteur;Periode normale;891
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Excursionniste;Periode normale;101
2017-06-10;Samedi;Zone FIMU;CSP+;pavillonnaire familial aise;Touriste Français;Visiteur;Periode normale;649
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Excursionniste;Periode normale;#
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Resident;Visiteur;Periode normale;345
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Excursionniste;Periode normale;54
2017-06-10;Samedi;Zone FIMU;CSP+;rural dynamique;Touriste Français;Visiteur;Periode normale;489
2017-06-10;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Excursionniste;Periode normale;282
2017-06-10;Samedi;Zone FIMU;CSP+;urbain dynamique;Resident;Visiteur;Periode normale;2810
