Date;JourDeLaSemaine;Heure;ZoneAnalyse;Presence30Min;CategorieVisiteurs;TypeDeJour;Volume
2017-06-06;Mardi;11:00:00;Zone FIMU;Present;Resident;Periode normale;9197
2017-06-06;Mardi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;191
2017-06-06;Mardi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1492
2017-06-06;Mardi;11:30:00;Zone FIMU;Present;Resident;Periode normale;8797
2017-06-06;Mardi;11:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;37
2017-06-06;Mardi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3119
2017-06-06;Mardi;12:00:00;Zone FIMU;Present;Resident;Periode normale;9633
2017-06-06;Mardi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;127
2017-06-06;Mardi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2711
2017-06-06;Mardi;12:30:00;Zone FIMU;Present;Resident;Periode normale;10359
2017-06-06;Mardi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;185
2017-06-06;Mardi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2503
2017-06-06;Mardi;13:00:00;Zone FIMU;Present;Resident;Periode normale;9102
2017-06-06;Mardi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3265
2017-06-06;Mardi;13:30:00;Zone FIMU;Present;Resident;Periode normale;8717
2017-06-06;Mardi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;152
2017-06-06;Mardi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2233
2017-06-06;Mardi;14:00:00;Zone FIMU;Present;Resident;Periode normale;8785
2017-06-06;Mardi;14:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;35
2017-06-06;Mardi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2192
2017-06-06;Mardi;14:30:00;Zone FIMU;Present;Resident;Periode normale;10152
2017-06-06;Mardi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1837
2017-06-06;Mardi;15:00:00;Zone FIMU;Present;Resident;Periode normale;9397
2017-06-06;Mardi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2808
2017-06-06;Mardi;15:30:00;Zone FIMU;Present;Resident;Periode normale;9966
2017-06-06;Mardi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2045
2017-06-06;Mardi;16:00:00;Zone FIMU;Present;Resident;Periode normale;10301
2017-06-06;Mardi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2474
2017-06-06;Mardi;16:30:00;Zone FIMU;Present;Resident;Periode normale;11488
2017-06-06;Mardi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;45
2017-06-06;Mardi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2228
2017-06-06;Mardi;17:00:00;Zone FIMU;Present;Resident;Periode normale;9683
2017-06-06;Mardi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;45
2017-06-06;Mardi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2338
2017-06-06;Mardi;17:30:00;Zone FIMU;Present;Resident;Periode normale;9580
2017-06-06;Mardi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2818
2017-06-06;Mardi;18:00:00;Zone FIMU;Present;Resident;Periode normale;10887
2017-06-06;Mardi;18:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;89
2017-06-06;Mardi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1822
2017-06-06;Mardi;18:30:00;Zone FIMU;Present;Resident;Periode normale;8364
2017-06-06;Mardi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2249
2017-06-06;Mardi;19:00:00;Zone FIMU;Present;Resident;Periode normale;7656
2017-06-06;Mardi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;224
2017-06-06;Mardi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2910
2017-06-06;Mardi;19:30:00;Zone FIMU;Present;Resident;Periode normale;6542
2017-06-06;Mardi;19:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;122
2017-06-06;Mardi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3061
2017-06-06;Mardi;20:00:00;Zone FIMU;Present;Resident;Periode normale;7191
2017-06-06;Mardi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;93
2017-06-06;Mardi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3002
2017-06-06;Mardi;20:30:00;Zone FIMU;Present;Resident;Periode normale;8360
2017-06-06;Mardi;20:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;157
2017-06-06;Mardi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2531
2017-06-06;Mardi;21:00:00;Zone FIMU;Present;Resident;Periode normale;6867
2017-06-06;Mardi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;157
2017-06-06;Mardi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3423
2017-06-06;Mardi;21:30:00;Zone FIMU;Present;Resident;Periode normale;7581
2017-06-06;Mardi;21:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;81
2017-06-06;Mardi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3100
2017-06-06;Mardi;22:00:00;Zone FIMU;Present;Resident;Periode normale;6652
2017-06-06;Mardi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3499
2017-06-06;Mardi;22:30:00;Zone FIMU;Present;Resident;Periode normale;6634
2017-06-06;Mardi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2156
2017-06-06;Mardi;23:00:00;Zone FIMU;Present;Resident;Periode normale;8011
2017-06-06;Mardi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3429
2017-06-06;Mardi;23:30:00;Zone FIMU;Present;Resident;Periode normale;7449
2017-06-06;Mardi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1574
2017-06-07;Mercredi;00:00:00;Zone FIMU;Present;Resident;Periode normale;2027
2017-06-07;Mercredi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1167
2017-06-07;Mercredi;00:30:00;Zone FIMU;Present;Resident;Periode normale;3041
2017-06-07;Mercredi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1025
2017-06-07;Mercredi;01:00:00;Zone FIMU;Present;Resident;Periode normale;1504
2017-06-07;Mercredi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;760
2017-06-07;Mercredi;01:30:00;Zone FIMU;Present;Resident;Periode normale;1355
2017-06-07;Mercredi;02:00:00;Zone FIMU;Present;Resident;Periode normale;562
2017-06-07;Mercredi;02:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;44
2017-06-07;Mercredi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;180
2017-06-07;Mercredi;02:30:00;Zone FIMU;Present;Resident;Periode normale;928
2017-06-07;Mercredi;02:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;44
2017-06-07;Mercredi;02:30:00;Zone FIMU;Present;Touriste Français;Periode normale;368
2017-06-07;Mercredi;03:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;44
2017-06-07;Mercredi;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;186
2017-06-07;Mercredi;04:00:00;Zone FIMU;Present;Resident;Periode normale;496
2017-06-07;Mercredi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;152
2017-06-07;Mercredi;04:30:00;Zone FIMU;Present;Touriste Français;Periode normale;422
2017-06-07;Mercredi;05:00:00;Zone FIMU;Present;Touriste Français;Periode normale;345
2017-06-07;Mercredi;05:30:00;Zone FIMU;Present;Resident;Periode normale;530
2017-06-07;Mercredi;05:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;122
2017-06-07;Mercredi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;368
2017-06-07;Mercredi;06:00:00;Zone FIMU;Present;Resident;Periode normale;1128
2017-06-07;Mercredi;06:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;122
2017-06-07;Mercredi;06:00:00;Zone FIMU;Present;Touriste Français;Periode normale;209
2017-06-07;Mercredi;06:30:00;Zone FIMU;Present;Resident;Periode normale;1799
2017-06-07;Mercredi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;168
2017-06-07;Mercredi;07:00:00;Zone FIMU;Present;Resident;Periode normale;3235
2017-06-07;Mercredi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;302
2017-06-07;Mercredi;07:30:00;Zone FIMU;Present;Resident;Periode normale;8945
2017-06-07;Mercredi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1636
2017-06-07;Mercredi;08:00:00;Zone FIMU;Present;Resident;Periode normale;10513
2017-06-07;Mercredi;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;181
2017-06-07;Mercredi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1598
2017-06-07;Mercredi;08:30:00;Zone FIMU;Present;Resident;Periode normale;8425
2017-06-07;Mercredi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;97
2017-06-07;Mercredi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1018
2017-06-07;Mercredi;09:00:00;Zone FIMU;Present;Resident;Periode normale;8556
2017-06-07;Mercredi;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;122
2017-06-07;Mercredi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1251
2017-06-07;Mercredi;09:30:00;Zone FIMU;Present;Resident;Periode normale;8911
2017-06-07;Mercredi;09:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;45
2017-06-07;Mercredi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1663
2017-06-07;Mercredi;10:00:00;Zone FIMU;Present;Resident;Periode normale;9931
2017-06-07;Mercredi;10:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;48
2017-06-07;Mercredi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1730
2017-06-07;Mercredi;10:30:00;Zone FIMU;Present;Resident;Periode normale;8807
2017-06-07;Mercredi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2438
2017-06-07;Mercredi;11:00:00;Zone FIMU;Present;Resident;Periode normale;8612
2017-06-07;Mercredi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;41
2017-06-07;Mercredi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2754
2017-06-07;Mercredi;11:30:00;Zone FIMU;Present;Resident;Periode normale;8903
2017-06-07;Mercredi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2409
2017-06-07;Mercredi;12:00:00;Zone FIMU;Present;Resident;Periode normale;9038
2017-06-07;Mercredi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;79
2017-06-07;Mercredi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2789
2017-06-07;Mercredi;12:30:00;Zone FIMU;Present;Resident;Periode normale;11175
2017-06-07;Mercredi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2540
2017-06-07;Mercredi;13:00:00;Zone FIMU;Present;Resident;Periode normale;7421
2017-06-07;Mercredi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;32
2017-06-07;Mercredi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2219
2017-06-07;Mercredi;13:30:00;Zone FIMU;Present;Resident;Periode normale;8854
2017-06-07;Mercredi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;32
2017-06-07;Mercredi;13:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3361
2017-06-07;Mercredi;14:00:00;Zone FIMU;Present;Resident;Periode normale;9675
2017-06-07;Mercredi;14:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2987
2017-06-07;Mercredi;14:30:00;Zone FIMU;Present;Resident;Periode normale;10956
2017-06-07;Mercredi;14:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2829
2017-06-07;Mercredi;15:00:00;Zone FIMU;Present;Resident;Periode normale;9316
2017-06-07;Mercredi;15:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;37
2017-06-07;Mercredi;15:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2645
2017-06-07;Mercredi;15:30:00;Zone FIMU;Present;Resident;Periode normale;10473
2017-06-07;Mercredi;15:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2560
2017-06-07;Mercredi;16:00:00;Zone FIMU;Present;Resident;Periode normale;11086
2017-06-07;Mercredi;16:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;105
2017-06-07;Mercredi;16:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2998
2017-06-07;Mercredi;16:30:00;Zone FIMU;Present;Resident;Periode normale;9522
2017-06-07;Mercredi;16:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;117
2017-06-07;Mercredi;16:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3038
2017-06-07;Mercredi;17:00:00;Zone FIMU;Present;Resident;Periode normale;9287
2017-06-07;Mercredi;17:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;157
2017-06-07;Mercredi;17:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2528
2017-06-07;Mercredi;17:30:00;Zone FIMU;Present;Resident;Periode normale;7837
2017-06-07;Mercredi;17:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;43
2017-06-07;Mercredi;17:30:00;Zone FIMU;Present;Touriste Français;Periode normale;3245
2017-06-07;Mercredi;18:00:00;Zone FIMU;Present;Resident;Periode normale;8987
2017-06-07;Mercredi;18:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2353
2017-06-07;Mercredi;18:30:00;Zone FIMU;Present;Resident;Periode normale;8506
2017-06-07;Mercredi;18:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;70
2017-06-07;Mercredi;18:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2709
2017-06-07;Mercredi;19:00:00;Zone FIMU;Present;Resident;Periode normale;9035
2017-06-07;Mercredi;19:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;99
2017-06-07;Mercredi;19:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2150
2017-06-07;Mercredi;19:30:00;Zone FIMU;Present;Resident;Periode normale;6387
2017-06-07;Mercredi;19:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2607
2017-06-07;Mercredi;20:00:00;Zone FIMU;Present;Resident;Periode normale;6825
2017-06-07;Mercredi;20:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;110
2017-06-07;Mercredi;20:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2816
2017-06-07;Mercredi;20:30:00;Zone FIMU;Present;Resident;Periode normale;8132
2017-06-07;Mercredi;20:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2846
2017-06-07;Mercredi;21:00:00;Zone FIMU;Present;Resident;Periode normale;7079
2017-06-07;Mercredi;21:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;151
2017-06-07;Mercredi;21:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2268
2017-06-07;Mercredi;21:30:00;Zone FIMU;Present;Resident;Periode normale;7275
2017-06-07;Mercredi;21:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2686
2017-06-07;Mercredi;22:00:00;Zone FIMU;Present;Resident;Periode normale;7231
2017-06-07;Mercredi;22:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;218
2017-06-07;Mercredi;22:00:00;Zone FIMU;Present;Touriste Français;Periode normale;3699
2017-06-07;Mercredi;22:30:00;Zone FIMU;Present;Resident;Periode normale;8727
2017-06-07;Mercredi;22:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2416
2017-06-07;Mercredi;23:00:00;Zone FIMU;Present;Resident;Periode normale;8286
2017-06-07;Mercredi;23:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;67
2017-06-07;Mercredi;23:00:00;Zone FIMU;Present;Touriste Français;Periode normale;4061
2017-06-07;Mercredi;23:30:00;Zone FIMU;Present;Resident;Periode normale;6313
2017-06-07;Mercredi;23:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1095
2017-06-08;Jeudi;00:00:00;Zone FIMU;Present;Resident;Periode normale;3690
2017-06-08;Jeudi;00:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;51
2017-06-08;Jeudi;00:00:00;Zone FIMU;Present;Touriste Français;Periode normale;985
2017-06-08;Jeudi;00:30:00;Zone FIMU;Present;Resident;Periode normale;3118
2017-06-08;Jeudi;00:30:00;Zone FIMU;Present;Touriste Français;Periode normale;585
2017-06-08;Jeudi;01:00:00;Zone FIMU;Present;Resident;Periode normale;1594
2017-06-08;Jeudi;01:00:00;Zone FIMU;Present;Touriste Français;Periode normale;724
2017-06-08;Jeudi;01:30:00;Zone FIMU;Present;Resident;Periode normale;2151
2017-06-08;Jeudi;01:30:00;Zone FIMU;Present;Touriste Français;Periode normale;228
2017-06-08;Jeudi;02:00:00;Zone FIMU;Present;Resident;Periode normale;499
2017-06-08;Jeudi;02:00:00;Zone FIMU;Present;Touriste Français;Periode normale;177
2017-06-08;Jeudi;02:30:00;Zone FIMU;Present;Resident;Periode normale;474
2017-06-08;Jeudi;03:00:00;Zone FIMU;Present;Resident;Periode normale;222
2017-06-08;Jeudi;03:00:00;Zone FIMU;Present;Touriste Français;Periode normale;444
2017-06-08;Jeudi;03:30:00;Zone FIMU;Present;Resident;Periode normale;1042
2017-06-08;Jeudi;04:00:00;Zone FIMU;Present;Resident;Periode normale;900
2017-06-08;Jeudi;04:00:00;Zone FIMU;Present;Touriste Français;Periode normale;545
2017-06-08;Jeudi;04:30:00;Zone FIMU;Present;Resident;Periode normale;198
2017-06-08;Jeudi;05:00:00;Zone FIMU;Present;Resident;Periode normale;222
2017-06-08;Jeudi;05:30:00;Zone FIMU;Present;Resident;Periode normale;264
2017-06-08;Jeudi;05:30:00;Zone FIMU;Present;Touriste Français;Periode normale;221
2017-06-08;Jeudi;06:00:00;Zone FIMU;Present;Resident;Periode normale;746
2017-06-08;Jeudi;06:30:00;Zone FIMU;Present;Resident;Periode normale;1897
2017-06-08;Jeudi;06:30:00;Zone FIMU;Present;Touriste Français;Periode normale;242
2017-06-08;Jeudi;07:00:00;Zone FIMU;Present;Resident;Periode normale;4998
2017-06-08;Jeudi;07:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1052
2017-06-08;Jeudi;07:30:00;Zone FIMU;Present;Resident;Periode normale;5969
2017-06-08;Jeudi;07:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;98
2017-06-08;Jeudi;07:30:00;Zone FIMU;Present;Touriste Français;Periode normale;884
2017-06-08;Jeudi;08:00:00;Zone FIMU;Present;Resident;Periode normale;8775
2017-06-08;Jeudi;08:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;125
2017-06-08;Jeudi;08:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1591
2017-06-08;Jeudi;08:30:00;Zone FIMU;Present;Resident;Periode normale;8856
2017-06-08;Jeudi;08:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;51
2017-06-08;Jeudi;08:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1847
2017-06-08;Jeudi;09:00:00;Zone FIMU;Present;Resident;Periode normale;8313
2017-06-08;Jeudi;09:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;46
2017-06-08;Jeudi;09:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1213
2017-06-08;Jeudi;09:30:00;Zone FIMU;Present;Resident;Periode normale;9868
2017-06-08;Jeudi;09:30:00;Zone FIMU;Present;Touriste Français;Periode normale;835
2017-06-08;Jeudi;10:00:00;Zone FIMU;Present;Resident;Periode normale;8836
2017-06-08;Jeudi;10:00:00;Zone FIMU;Present;Touriste Français;Periode normale;1604
2017-06-08;Jeudi;10:30:00;Zone FIMU;Present;Resident;Periode normale;9156
2017-06-08;Jeudi;10:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;56
2017-06-08;Jeudi;10:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1951
2017-06-08;Jeudi;11:00:00;Zone FIMU;Present;Resident;Periode normale;9943
2017-06-08;Jeudi;11:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;102
2017-06-08;Jeudi;11:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2273
2017-06-08;Jeudi;11:30:00;Zone FIMU;Present;Resident;Periode normale;8771
2017-06-08;Jeudi;11:30:00;Zone FIMU;Present;Touriste Français;Periode normale;1745
2017-06-08;Jeudi;12:00:00;Zone FIMU;Present;Resident;Periode normale;9794
2017-06-08;Jeudi;12:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;101
2017-06-08;Jeudi;12:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2346
2017-06-08;Jeudi;12:30:00;Zone FIMU;Present;Resident;Periode normale;8001
2017-06-08;Jeudi;12:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;75
2017-06-08;Jeudi;12:30:00;Zone FIMU;Present;Touriste Français;Periode normale;2625
2017-06-08;Jeudi;13:00:00;Zone FIMU;Present;Resident;Periode normale;7321
2017-06-08;Jeudi;13:00:00;Zone FIMU;Present;Touriste Etranger;Periode normale;34
2017-06-08;Jeudi;13:00:00;Zone FIMU;Present;Touriste Français;Periode normale;2835
2017-06-08;Jeudi;13:30:00;Zone FIMU;Present;Resident;Periode normale;7848
2017-06-08;Jeudi;13:30:00;Zone FIMU;Present;Touriste Etranger;Periode normale;156
