Date;JourDeLaSemaine;ZoneAnalyse;Age;CategorieVisiteurs;VisiteurUniqueSur;TypeDeJour;Volume
2017-06-07;Mercredi;Zone FIMU;35-44;Resident;12 jours;Periode normale;6514
2017-06-07;Mercredi;Zone FIMU;35-44;Resident;13 jours;Periode normale;6664
2017-06-07;Mercredi;Zone FIMU;35-44;Resident;14 jours;Periode normale;6712
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1015
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1467
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;2500
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;4378
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;5109
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;5531
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;5893
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;6181
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;6532
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;6731
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;7068
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;7524
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;7898
2017-06-07;Mercredi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;8127
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;01 jours;Periode normale;2273
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;02 jours;Periode normale;3157
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3952
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;04 jours;Periode normale;4915
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;05 jours;Periode normale;5378
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;06 jours;Periode normale;5876
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;07 jours;Periode normale;6125
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;08 jours;Periode normale;6440
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;09 jours;Periode normale;6669
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;10 jours;Periode normale;6859
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;11 jours;Periode normale;6939
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;12 jours;Periode normale;7111
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;13 jours;Periode normale;7316
2017-06-07;Mercredi;Zone FIMU;45-54;Resident;14 jours;Periode normale;7376
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1130
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1586
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2783
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;5004
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;5797
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;6294
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;6660
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;6912
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;7215
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;7405
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;7780
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;8262
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;8724
2017-06-07;Mercredi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;9005
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;01 jours;Periode normale;2126
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;02 jours;Periode normale;2867
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;03 jours;Periode normale;3574
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;04 jours;Periode normale;4621
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;05 jours;Periode normale;5048
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;06 jours;Periode normale;5485
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;07 jours;Periode normale;5754
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;08 jours;Periode normale;6041
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;09 jours;Periode normale;6310
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;10 jours;Periode normale;6498
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;11 jours;Periode normale;6580
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;12 jours;Periode normale;6810
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;13 jours;Periode normale;6980
2017-06-07;Mercredi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7013
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;948
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1436
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;2693
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;4674
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;5363
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;06 jours;Periode normale;5740
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;07 jours;Periode normale;6089
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;08 jours;Periode normale;6458
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;09 jours;Periode normale;6813
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;10 jours;Periode normale;7053
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;11 jours;Periode normale;7421
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;12 jours;Periode normale;7889
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;13 jours;Periode normale;8293
2017-06-07;Mercredi;Zone FIMU;55-64;Touriste Français;14 jours;Periode normale;8506
2017-06-07;Mercredi;Zone FIMU;<18;Resident;01 jours;Periode normale;3123
2017-06-07;Mercredi;Zone FIMU;<18;Resident;02 jours;Periode normale;4300
2017-06-07;Mercredi;Zone FIMU;<18;Resident;03 jours;Periode normale;5400
2017-06-07;Mercredi;Zone FIMU;<18;Resident;04 jours;Periode normale;6860
2017-06-07;Mercredi;Zone FIMU;<18;Resident;05 jours;Periode normale;7448
2017-06-07;Mercredi;Zone FIMU;<18;Resident;06 jours;Periode normale;8123
2017-06-07;Mercredi;Zone FIMU;<18;Resident;07 jours;Periode normale;8597
2017-06-07;Mercredi;Zone FIMU;<18;Resident;08 jours;Periode normale;8997
2017-06-07;Mercredi;Zone FIMU;<18;Resident;09 jours;Periode normale;9366
2017-06-07;Mercredi;Zone FIMU;<18;Resident;10 jours;Periode normale;9644
2017-06-07;Mercredi;Zone FIMU;<18;Resident;11 jours;Periode normale;9797
2017-06-07;Mercredi;Zone FIMU;<18;Resident;12 jours;Periode normale;10090
2017-06-07;Mercredi;Zone FIMU;<18;Resident;13 jours;Periode normale;10365
2017-06-07;Mercredi;Zone FIMU;<18;Resident;14 jours;Periode normale;10452
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;01 jours;Periode normale;1425
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;02 jours;Periode normale;2103
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;03 jours;Periode normale;3713
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;04 jours;Periode normale;6477
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;05 jours;Periode normale;7417
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;06 jours;Periode normale;8011
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;07 jours;Periode normale;8552
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;08 jours;Periode normale;8993
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;09 jours;Periode normale;9477
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;10 jours;Periode normale;9749
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;11 jours;Periode normale;10200
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;12 jours;Periode normale;10841
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;13 jours;Periode normale;11427
2017-06-07;Mercredi;Zone FIMU;<18;Touriste Français;14 jours;Periode normale;11739
2017-06-07;Mercredi;Zone FIMU;>65;Resident;01 jours;Periode normale;2721
2017-06-07;Mercredi;Zone FIMU;>65;Resident;02 jours;Periode normale;3810
2017-06-07;Mercredi;Zone FIMU;>65;Resident;03 jours;Periode normale;4772
2017-06-07;Mercredi;Zone FIMU;>65;Resident;04 jours;Periode normale;6065
2017-06-07;Mercredi;Zone FIMU;>65;Resident;05 jours;Periode normale;6556
2017-06-07;Mercredi;Zone FIMU;>65;Resident;06 jours;Periode normale;7158
2017-06-07;Mercredi;Zone FIMU;>65;Resident;07 jours;Periode normale;7738
2017-06-07;Mercredi;Zone FIMU;>65;Resident;08 jours;Periode normale;8080
2017-06-07;Mercredi;Zone FIMU;>65;Resident;09 jours;Periode normale;8496
2017-06-07;Mercredi;Zone FIMU;>65;Resident;10 jours;Periode normale;8789
2017-06-07;Mercredi;Zone FIMU;>65;Resident;11 jours;Periode normale;8953
2017-06-07;Mercredi;Zone FIMU;>65;Resident;12 jours;Periode normale;9163
2017-06-07;Mercredi;Zone FIMU;>65;Resident;13 jours;Periode normale;9423
2017-06-07;Mercredi;Zone FIMU;>65;Resident;14 jours;Periode normale;9524
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;01 jours;Periode normale;1026
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;02 jours;Periode normale;1594
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;03 jours;Periode normale;2830
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;04 jours;Periode normale;4853
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;05 jours;Periode normale;5430
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;06 jours;Periode normale;5885
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;07 jours;Periode normale;6360
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;08 jours;Periode normale;6683
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;09 jours;Periode normale;7110
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;10 jours;Periode normale;7305
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;11 jours;Periode normale;7609
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;12 jours;Periode normale;8089
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;13 jours;Periode normale;8532
2017-06-07;Mercredi;Zone FIMU;>65;Touriste Français;14 jours;Periode normale;8723
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;01 jours;Periode normale;1455
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;02 jours;Periode normale;1988
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;03 jours;Periode normale;2371
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;04 jours;Periode normale;2840
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;05 jours;Periode normale;3435
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;06 jours;Periode normale;3722
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;07 jours;Periode normale;3992
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;08 jours;Periode normale;4167
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;09 jours;Periode normale;4333
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;10 jours;Periode normale;4464
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;11 jours;Periode normale;4560
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;12 jours;Periode normale;4624
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;13 jours;Periode normale;4750
2017-06-08;Jeudi;Zone FIMU;18-24;Resident;14 jours;Periode normale;4868
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;01 jours;Periode normale;855
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;02 jours;Periode normale;1230
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;03 jours;Periode normale;1502
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;04 jours;Periode normale;2213
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;05 jours;Periode normale;3425
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;06 jours;Periode normale;3881
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;07 jours;Periode normale;4163
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;08 jours;Periode normale;4428
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;09 jours;Periode normale;4648
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;10 jours;Periode normale;4892
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;11 jours;Periode normale;5024
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;12 jours;Periode normale;5244
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;13 jours;Periode normale;5520
2017-06-08;Jeudi;Zone FIMU;18-24;Touriste Français;14 jours;Periode normale;5796
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;01 jours;Periode normale;1689
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;02 jours;Periode normale;2339
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;03 jours;Periode normale;2910
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;04 jours;Periode normale;3608
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;05 jours;Periode normale;4462
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;06 jours;Periode normale;4839
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;07 jours;Periode normale;5287
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;08 jours;Periode normale;5527
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;09 jours;Periode normale;5746
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;10 jours;Periode normale;5972
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;11 jours;Periode normale;6105
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;12 jours;Periode normale;6173
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;13 jours;Periode normale;6357
2017-06-08;Jeudi;Zone FIMU;25-34;Resident;14 jours;Periode normale;6549
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;01 jours;Periode normale;945
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;02 jours;Periode normale;1417
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;03 jours;Periode normale;1804
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;04 jours;Periode normale;2965
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;05 jours;Periode normale;5001
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;06 jours;Periode normale;5635
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;07 jours;Periode normale;6025
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;08 jours;Periode normale;6370
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;09 jours;Periode normale;6700
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;10 jours;Periode normale;6979
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;11 jours;Periode normale;7124
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;12 jours;Periode normale;7380
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;13 jours;Periode normale;7815
2017-06-08;Jeudi;Zone FIMU;25-34;Touriste Français;14 jours;Periode normale;8244
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;01 jours;Periode normale;1938
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;02 jours;Periode normale;2802
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;03 jours;Periode normale;3312
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;04 jours;Periode normale;3893
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;05 jours;Periode normale;4816
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;06 jours;Periode normale;5089
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;07 jours;Periode normale;5417
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;08 jours;Periode normale;5709
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;09 jours;Periode normale;5941
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;10 jours;Periode normale;6107
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;11 jours;Periode normale;6265
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;12 jours;Periode normale;6398
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;13 jours;Periode normale;6624
2017-06-08;Jeudi;Zone FIMU;35-44;Resident;14 jours;Periode normale;6761
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;01 jours;Periode normale;1050
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;02 jours;Periode normale;1509
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;03 jours;Periode normale;1872
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;04 jours;Periode normale;2879
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;05 jours;Periode normale;4734
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;06 jours;Periode normale;5466
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;07 jours;Periode normale;5856
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;08 jours;Periode normale;6184
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;09 jours;Periode normale;6464
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;10 jours;Periode normale;6796
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;11 jours;Periode normale;6984
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;12 jours;Periode normale;7322
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;13 jours;Periode normale;7776
2017-06-08;Jeudi;Zone FIMU;35-44;Touriste Français;14 jours;Periode normale;8149
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;01 jours;Periode normale;2177
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;02 jours;Periode normale;2979
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;03 jours;Periode normale;3622
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;04 jours;Periode normale;4364
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;05 jours;Periode normale;5259
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;06 jours;Periode normale;5705
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;07 jours;Periode normale;6154
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;08 jours;Periode normale;6374
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;09 jours;Periode normale;6659
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;10 jours;Periode normale;6865
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;11 jours;Periode normale;7040
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;12 jours;Periode normale;7118
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;13 jours;Periode normale;7284
2017-06-08;Jeudi;Zone FIMU;45-54;Resident;14 jours;Periode normale;7485
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;01 jours;Periode normale;1158
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;02 jours;Periode normale;1704
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;03 jours;Periode normale;2045
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;04 jours;Periode normale;3230
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;05 jours;Periode normale;5414
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;06 jours;Periode normale;6200
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;07 jours;Periode normale;6658
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;08 jours;Periode normale;6984
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;09 jours;Periode normale;7228
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;10 jours;Periode normale;7515
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;11 jours;Periode normale;7693
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;12 jours;Periode normale;8068
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;13 jours;Periode normale;8549
2017-06-08;Jeudi;Zone FIMU;45-54;Touriste Français;14 jours;Periode normale;9009
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;01 jours;Periode normale;2093
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;02 jours;Periode normale;2893
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;03 jours;Periode normale;3435
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;04 jours;Periode normale;4080
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;05 jours;Periode normale;5026
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;06 jours;Periode normale;5401
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;07 jours;Periode normale;5783
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;08 jours;Periode normale;6022
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;09 jours;Periode normale;6303
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;10 jours;Periode normale;6558
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;11 jours;Periode normale;6722
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;12 jours;Periode normale;6802
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;13 jours;Periode normale;7014
2017-06-08;Jeudi;Zone FIMU;55-64;Resident;14 jours;Periode normale;7177
2017-06-08;Jeudi;Zone FIMU;55-64;Touriste Français;01 jours;Periode normale;1099
2017-06-08;Jeudi;Zone FIMU;55-64;Touriste Français;02 jours;Periode normale;1552
2017-06-08;Jeudi;Zone FIMU;55-64;Touriste Français;03 jours;Periode normale;1955
2017-06-08;Jeudi;Zone FIMU;55-64;Touriste Français;04 jours;Periode normale;3187
2017-06-08;Jeudi;Zone FIMU;55-64;Touriste Français;05 jours;Periode normale;5139
