Date;JourDeLaSemaine;Heure;Presence30Min;CategorieVisiteurs;ZoneAnalyse;Volume
2016-06-02;Jeudi;17:00:00;Présent;Touriste Etranger;All-FIMU;276
2016-06-02;Jeudi;17:30:00;Présent;Résident ;All-FIMU;8967
2016-06-02;Jeudi;17:30:00;Présent;Touriste Français;All-FIMU;2421
2016-06-02;Jeudi;17:30:00;Présent;Touriste Etranger;All-FIMU;271
2016-06-02;Jeudi;18:00:00;Présent;Résident ;All-FIMU;8740
2016-06-02;Jeudi;18:00:00;Présent;Touriste Français;All-FIMU;2275
2016-06-02;Jeudi;18:00:00;Présent;Touriste Etranger;All-FIMU;286
2016-06-02;Jeudi;18:30:00;Présent;Résident ;All-FIMU;8328
2016-06-02;Jeudi;18:30:00;Présent;Touriste Français;All-FIMU;2275
2016-06-02;Jeudi;18:30:00;Présent;Touriste Etranger;All-FIMU;258
2016-06-02;Jeudi;19:00:00;Présent;Résident ;All-FIMU;7578
2016-06-02;Jeudi;19:00:00;Présent;Touriste Français;All-FIMU;2240
2016-06-02;Jeudi;19:00:00;Présent;Touriste Etranger;All-FIMU;353
2016-06-02;Jeudi;19:30:00;Présent;Résident ;All-FIMU;6742
2016-06-02;Jeudi;19:30:00;Présent;Touriste Français;All-FIMU;2210
2016-06-02;Jeudi;19:30:00;Présent;Touriste Etranger;All-FIMU;421
2016-06-02;Jeudi;20:00:00;Présent;Résident ;All-FIMU;6273
2016-06-02;Jeudi;20:00:00;Présent;Touriste Français;All-FIMU;2044
2016-06-02;Jeudi;20:00:00;Présent;Touriste Etranger;All-FIMU;444
2016-06-02;Jeudi;20:30:00;Présent;Résident ;All-FIMU;6073
2016-06-02;Jeudi;20:30:00;Présent;Touriste Français;All-FIMU;1777
2016-06-02;Jeudi;20:30:00;Présent;Touriste Etranger;All-FIMU;457
2016-06-02;Jeudi;21:00:00;Présent;Résident ;All-FIMU;5686
2016-06-02;Jeudi;21:00:00;Présent;Touriste Français;All-FIMU;1622
2016-06-02;Jeudi;21:00:00;Présent;Touriste Etranger;All-FIMU;458
2016-06-02;Jeudi;21:30:00;Présent;Résident ;All-FIMU;5528
2016-06-02;Jeudi;21:30:00;Présent;Touriste Français;All-FIMU;1526
2016-06-02;Jeudi;21:30:00;Présent;Touriste Etranger;All-FIMU;450
2016-06-02;Jeudi;22:00:00;Présent;Résident ;All-FIMU;5312
2016-06-02;Jeudi;22:00:00;Présent;Touriste Français;All-FIMU;1377
2016-06-02;Jeudi;22:00:00;Présent;Touriste Etranger;All-FIMU;431
2016-06-02;Jeudi;22:30:00;Présent;Résident ;All-FIMU;5109
2016-06-02;Jeudi;22:30:00;Présent;Touriste Français;All-FIMU;1254
2016-06-02;Jeudi;22:30:00;Présent;Touriste Etranger;All-FIMU;411
2016-06-02;Jeudi;23:00:00;Présent;Résident ;All-FIMU;4965
2016-06-02;Jeudi;23:00:00;Présent;Touriste Français;All-FIMU;1191
2016-06-02;Jeudi;23:00:00;Présent;Touriste Etranger;All-FIMU;385
2016-06-02;Jeudi;23:30:00;Présent;Résident ;All-FIMU;4846
2016-06-02;Jeudi;23:30:00;Présent;Touriste Français;All-FIMU;1127
2016-06-02;Jeudi;23:30:00;Présent;Touriste Etranger;All-FIMU;360
2016-06-03;Vendredi;12:00:00;Présent;Résident ;All-FIMU;8688
2016-06-03;Vendredi;12:00:00;Présent;Touriste Français;All-FIMU;2739
2016-06-03;Vendredi;12:00:00;Présent;Touriste Etranger;All-FIMU;177
2016-06-03;Vendredi;12:30:00;Présent;Résident ;All-FIMU;8686
2016-06-03;Vendredi;12:30:00;Présent;Touriste Français;All-FIMU;2850
2016-06-03;Vendredi;12:30:00;Présent;Touriste Etranger;All-FIMU;269
2016-06-03;Vendredi;13:00:00;Présent;Résident ;All-FIMU;8763
2016-06-03;Vendredi;13:00:00;Présent;Touriste Français;All-FIMU;3122
2016-06-03;Vendredi;13:00:00;Présent;Touriste Etranger;All-FIMU;273
2016-06-03;Vendredi;13:30:00;Présent;Résident ;All-FIMU;8843
2016-06-03;Vendredi;13:30:00;Présent;Touriste Français;All-FIMU;2805
2016-06-03;Vendredi;13:30:00;Présent;Touriste Etranger;All-FIMU;515
2016-06-03;Vendredi;14:00:00;Présent;Résident ;All-FIMU;9132
2016-06-03;Vendredi;14:00:00;Présent;Touriste Français;All-FIMU;2732
2016-06-03;Vendredi;14:00:00;Présent;Touriste Etranger;All-FIMU;500
2016-06-03;Vendredi;14:30:00;Présent;Résident ;All-FIMU;9164
2016-06-03;Vendredi;14:30:00;Présent;Touriste Français;All-FIMU;2635
2016-06-03;Vendredi;14:30:00;Présent;Touriste Etranger;All-FIMU;625
2016-06-03;Vendredi;15:00:00;Présent;Résident ;All-FIMU;9165
2016-06-03;Vendredi;15:00:00;Présent;Touriste Français;All-FIMU;2679
2016-06-03;Vendredi;15:00:00;Présent;Touriste Etranger;All-FIMU;470
2016-06-03;Vendredi;15:30:00;Présent;Résident ;All-FIMU;9053
2016-06-03;Vendredi;15:30:00;Présent;Touriste Français;All-FIMU;2563
2016-06-03;Vendredi;15:30:00;Présent;Touriste Etranger;All-FIMU;588
2016-06-03;Vendredi;16:00:00;Présent;Résident ;All-FIMU;9063
2016-06-03;Vendredi;16:00:00;Présent;Touriste Français;All-FIMU;2437
2016-06-03;Vendredi;16:00:00;Présent;Touriste Etranger;All-FIMU;489
2016-06-03;Vendredi;16:30:00;Présent;Résident ;All-FIMU;8870
2016-06-03;Vendredi;16:30:00;Présent;Touriste Français;All-FIMU;2543
2016-06-03;Vendredi;16:30:00;Présent;Touriste Etranger;All-FIMU;499
2016-06-03;Vendredi;17:00:00;Présent;Résident ;All-FIMU;8809
2016-06-03;Vendredi;17:00:00;Présent;Touriste Français;All-FIMU;2733
2016-06-03;Vendredi;17:00:00;Présent;Touriste Etranger;All-FIMU;380
2016-06-03;Vendredi;17:30:00;Présent;Résident ;All-FIMU;8775
2016-06-03;Vendredi;17:30:00;Présent;Touriste Français;All-FIMU;2825
2016-06-03;Vendredi;17:30:00;Présent;Touriste Etranger;All-FIMU;362
2016-06-03;Vendredi;18:00:00;Présent;Résident ;All-FIMU;8949
2016-06-03;Vendredi;18:00:00;Présent;Touriste Français;All-FIMU;2571
2016-06-03;Vendredi;18:00:00;Présent;Touriste Etranger;All-FIMU;358
2016-06-03;Vendredi;18:30:00;Présent;Résident ;All-FIMU;8757
2016-06-03;Vendredi;18:30:00;Présent;Touriste Français;All-FIMU;2372
2016-06-03;Vendredi;18:30:00;Présent;Touriste Etranger;All-FIMU;390
2016-06-03;Vendredi;19:00:00;Présent;Résident ;All-FIMU;8345
2016-06-03;Vendredi;19:00:00;Présent;Touriste Français;All-FIMU;2235
2016-06-03;Vendredi;19:00:00;Présent;Touriste Etranger;All-FIMU;396
2016-06-03;Vendredi;19:30:00;Présent;Résident ;All-FIMU;7403
2016-06-03;Vendredi;19:30:00;Présent;Touriste Français;All-FIMU;1969
2016-06-03;Vendredi;19:30:00;Présent;Touriste Etranger;All-FIMU;447
2016-06-03;Vendredi;20:00:00;Présent;Résident ;All-FIMU;6635
2016-06-03;Vendredi;20:00:00;Présent;Touriste Français;All-FIMU;1768
2016-06-03;Vendredi;20:00:00;Présent;Touriste Etranger;All-FIMU;450
2016-06-03;Vendredi;20:30:00;Présent;Résident ;All-FIMU;6290
2016-06-03;Vendredi;20:30:00;Présent;Touriste Français;All-FIMU;1600
2016-06-03;Vendredi;20:30:00;Présent;Touriste Etranger;All-FIMU;456
2016-06-03;Vendredi;21:00:00;Présent;Résident ;All-FIMU;5904
2016-06-03;Vendredi;21:00:00;Présent;Touriste Français;All-FIMU;1483
2016-06-03;Vendredi;21:00:00;Présent;Touriste Etranger;All-FIMU;443
2016-06-03;Vendredi;21:30:00;Présent;Résident ;All-FIMU;5745
2016-06-03;Vendredi;21:30:00;Présent;Touriste Français;All-FIMU;1379
2016-06-03;Vendredi;21:30:00;Présent;Touriste Etranger;All-FIMU;436
2016-06-03;Vendredi;22:00:00;Présent;Résident ;All-FIMU;5319
2016-06-03;Vendredi;22:00:00;Présent;Touriste Français;All-FIMU;1154
2016-06-03;Vendredi;22:00:00;Présent;Touriste Etranger;All-FIMU;439
2016-06-03;Vendredi;22:30:00;Présent;Résident ;All-FIMU;5037
2016-06-03;Vendredi;22:30:00;Présent;Touriste Français;All-FIMU;1065
2016-06-03;Vendredi;22:30:00;Présent;Touriste Etranger;All-FIMU;447
2016-06-03;Vendredi;23:00:00;Présent;Résident ;All-FIMU;4880
2016-06-03;Vendredi;23:00:00;Présent;Touriste Français;All-FIMU;1000
2016-06-03;Vendredi;23:00:00;Présent;Touriste Etranger;All-FIMU;440
2016-06-03;Vendredi;23:30:00;Présent;Résident ;All-FIMU;4799
2016-06-03;Vendredi;23:30:00;Présent;Touriste Français;All-FIMU;951
2016-06-03;Vendredi;23:30:00;Présent;Touriste Etranger;All-FIMU;410
2016-06-04;Samedi;12:00:00;Présent;Résident ;All-FIMU;7222
2016-06-04;Samedi;12:00:00;Présent;Touriste Français;All-FIMU;1742
2016-06-04;Samedi;12:00:00;Présent;Touriste Etranger;All-FIMU;594
2016-06-04;Samedi;12:30:00;Présent;Résident ;All-FIMU;7215
2016-06-04;Samedi;12:30:00;Présent;Touriste Français;All-FIMU;1908
2016-06-04;Samedi;12:30:00;Présent;Touriste Etranger;All-FIMU;564
2016-06-04;Samedi;13:00:00;Présent;Résident ;All-FIMU;6790
2016-06-04;Samedi;13:00:00;Présent;Touriste Français;All-FIMU;1888
2016-06-04;Samedi;13:00:00;Présent;Touriste Etranger;All-FIMU;476
2016-06-04;Samedi;13:30:00;Présent;Résident ;All-FIMU;6424
2016-06-04;Samedi;13:30:00;Présent;Touriste Français;All-FIMU;1748
2016-06-04;Samedi;13:30:00;Présent;Touriste Etranger;All-FIMU;496
2016-06-04;Samedi;14:00:00;Présent;Résident ;All-FIMU;6282
2016-06-04;Samedi;14:00:00;Présent;Touriste Français;All-FIMU;1706
2016-06-04;Samedi;14:00:00;Présent;Touriste Etranger;All-FIMU;464
2016-06-04;Samedi;14:30:00;Présent;Résident ;All-FIMU;6559
2016-06-04;Samedi;14:30:00;Présent;Touriste Français;All-FIMU;1788
2016-06-04;Samedi;14:30:00;Présent;Touriste Etranger;All-FIMU;529
2016-06-04;Samedi;15:00:00;Présent;Résident ;All-FIMU;6716
2016-06-04;Samedi;15:00:00;Présent;Touriste Français;All-FIMU;1872
2016-06-04;Samedi;15:00:00;Présent;Touriste Etranger;All-FIMU;535
2016-06-04;Samedi;15:30:00;Présent;Résident ;All-FIMU;6919
2016-06-04;Samedi;15:30:00;Présent;Touriste Français;All-FIMU;2148
2016-06-04;Samedi;15:30:00;Présent;Touriste Etranger;All-FIMU;559
2016-06-04;Samedi;16:00:00;Présent;Résident ;All-FIMU;7223
2016-06-04;Samedi;16:00:00;Présent;Touriste Français;All-FIMU;2332
2016-06-04;Samedi;16:00:00;Présent;Touriste Etranger;All-FIMU;589
2016-06-04;Samedi;16:30:00;Présent;Résident ;All-FIMU;7699
2016-06-04;Samedi;16:30:00;Présent;Touriste Français;All-FIMU;2545
2016-06-04;Samedi;16:30:00;Présent;Touriste Etranger;All-FIMU;627
2016-06-04;Samedi;17:00:00;Présent;Résident ;All-FIMU;8141
2016-06-04;Samedi;17:00:00;Présent;Touriste Français;All-FIMU;2490
2016-06-04;Samedi;17:00:00;Présent;Touriste Etranger;All-FIMU;671
2016-06-04;Samedi;17:30:00;Présent;Résident ;All-FIMU;8160
2016-06-04;Samedi;17:30:00;Présent;Touriste Français;All-FIMU;2460
2016-06-04;Samedi;17:30:00;Présent;Touriste Etranger;All-FIMU;687
2016-06-04;Samedi;18:00:00;Présent;Résident ;All-FIMU;7776
2016-06-04;Samedi;18:00:00;Présent;Touriste Français;All-FIMU;2323
2016-06-04;Samedi;18:00:00;Présent;Touriste Etranger;All-FIMU;675
2016-06-04;Samedi;18:30:00;Présent;Résident ;All-FIMU;7696
2016-06-04;Samedi;18:30:00;Présent;Touriste Français;All-FIMU;2214
2016-06-04;Samedi;18:30:00;Présent;Touriste Etranger;All-FIMU;660
2016-06-04;Samedi;19:00:00;Présent;Résident ;All-FIMU;7234
2016-06-04;Samedi;19:00:00;Présent;Touriste Français;All-FIMU;2044
2016-06-04;Samedi;19:00:00;Présent;Touriste Etranger;All-FIMU;644
2016-06-04;Samedi;19:30:00;Présent;Résident ;All-FIMU;6957
2016-06-04;Samedi;19:30:00;Présent;Touriste Français;All-FIMU;1985
2016-06-04;Samedi;19:30:00;Présent;Touriste Etranger;All-FIMU;654
2016-06-04;Samedi;20:00:00;Présent;Résident ;All-FIMU;6216
2016-06-04;Samedi;20:00:00;Présent;Touriste Français;All-FIMU;1826
2016-06-04;Samedi;20:00:00;Présent;Touriste Etranger;All-FIMU;678
2016-06-04;Samedi;20:30:00;Présent;Résident ;All-FIMU;5645
2016-06-04;Samedi;20:30:00;Présent;Touriste Français;All-FIMU;1765
2016-06-04;Samedi;20:30:00;Présent;Touriste Etranger;All-FIMU;711
2016-06-04;Samedi;21:00:00;Présent;Résident ;All-FIMU;5318
2016-06-04;Samedi;21:00:00;Présent;Touriste Français;All-FIMU;1670
2016-06-04;Samedi;21:00:00;Présent;Touriste Etranger;All-FIMU;720
2016-06-04;Samedi;21:30:00;Présent;Résident ;All-FIMU;5076
2016-06-04;Samedi;21:30:00;Présent;Touriste Français;All-FIMU;1565
2016-06-04;Samedi;21:30:00;Présent;Touriste Etranger;All-FIMU;710
2016-06-04;Samedi;22:00:00;Présent;Résident ;All-FIMU;4933
2016-06-04;Samedi;22:00:00;Présent;Touriste Français;All-FIMU;1486
2016-06-04;Samedi;22:00:00;Présent;Touriste Etranger;All-FIMU;682
2016-06-04;Samedi;22:30:00;Présent;Résident ;All-FIMU;4861
2016-06-04;Samedi;22:30:00;Présent;Touriste Français;All-FIMU;1417
2016-06-04;Samedi;22:30:00;Présent;Touriste Etranger;All-FIMU;659
2016-06-04;Samedi;23:00:00;Présent;Résident ;All-FIMU;4738
2016-06-04;Samedi;23:00:00;Présent;Touriste Français;All-FIMU;1360
2016-06-04;Samedi;23:00:00;Présent;Touriste Etranger;All-FIMU;633
2016-06-04;Samedi;23:30:00;Présent;Résident ;All-FIMU;4636
2016-06-04;Samedi;23:30:00;Présent;Touriste Français;All-FIMU;1285
2016-06-04;Samedi;23:30:00;Présent;Touriste Etranger;All-FIMU;611
2016-06-05;Dimanche;12:00:00;Présent;Résident ;All-FIMU;5884
2016-06-05;Dimanche;12:00:00;Présent;Touriste Français;All-FIMU;2366
2016-06-05;Dimanche;12:00:00;Présent;Touriste Etranger;All-FIMU;1365
2016-06-05;Dimanche;12:30:00;Présent;Résident ;All-FIMU;5694
2016-06-05;Dimanche;12:30:00;Présent;Touriste Français;All-FIMU;2217
2016-06-05;Dimanche;12:30:00;Présent;Touriste Etranger;All-FIMU;1137
2016-06-05;Dimanche;13:00:00;Présent;Résident ;All-FIMU;5320
2016-06-05;Dimanche;13:00:00;Présent;Touriste Français;All-FIMU;1941
2016-06-05;Dimanche;13:00:00;Présent;Touriste Etranger;All-FIMU;892
2016-06-05;Dimanche;13:30:00;Présent;Résident ;All-FIMU;4930
2016-06-05;Dimanche;13:30:00;Présent;Touriste Français;All-FIMU;1683
2016-06-05;Dimanche;13:30:00;Présent;Touriste Etranger;All-FIMU;745
2016-06-05;Dimanche;14:00:00;Présent;Résident ;All-FIMU;4676
2016-06-05;Dimanche;14:00:00;Présent;Touriste Français;All-FIMU;1555
2016-06-05;Dimanche;14:00:00;Présent;Touriste Etranger;All-FIMU;643
2016-06-05;Dimanche;14:30:00;Présent;Résident ;All-FIMU;4464
2016-06-05;Dimanche;14:30:00;Présent;Touriste Français;All-FIMU;1445
2016-06-05;Dimanche;14:30:00;Présent;Touriste Etranger;All-FIMU;565
2016-06-05;Dimanche;15:00:00;Présent;Résident ;All-FIMU;4281
2016-06-05;Dimanche;15:00:00;Présent;Touriste Français;All-FIMU;1337
2016-06-05;Dimanche;15:00:00;Présent;Touriste Etranger;All-FIMU;502
2016-06-05;Dimanche;15:30:00;Présent;Résident ;All-FIMU;4158
2016-06-05;Dimanche;15:30:00;Présent;Touriste Français;All-FIMU;1203
2016-06-05;Dimanche;15:30:00;Présent;Touriste Etranger;All-FIMU;437
2016-06-05;Dimanche;16:00:00;Présent;Résident ;All-FIMU;4211
2016-06-05;Dimanche;16:00:00;Présent;Touriste Français;All-FIMU;1105
2016-06-05;Dimanche;16:00:00;Présent;Touriste Etranger;All-FIMU;386
2016-06-05;Dimanche;16:30:00;Présent;Résident ;All-FIMU;4422
2016-06-05;Dimanche;16:30:00;Présent;Touriste Français;All-FIMU;1111
2016-06-05;Dimanche;16:30:00;Présent;Touriste Etranger;All-FIMU;344
2016-06-05;Dimanche;17:00:00;Présent;Résident ;All-FIMU;4473
2016-06-05;Dimanche;17:00:00;Présent;Touriste Français;All-FIMU;1102
2016-06-05;Dimanche;17:00:00;Présent;Touriste Etranger;All-FIMU;320
2016-06-05;Dimanche;17:30:00;Présent;Résident ;All-FIMU;4537
2016-06-05;Dimanche;17:30:00;Présent;Touriste Français;All-FIMU;1040
2016-06-05;Dimanche;17:30:00;Présent;Touriste Etranger;All-FIMU;308
2016-06-05;Dimanche;18:00:00;Présent;Résident ;All-FIMU;4535
2016-06-05;Dimanche;18:00:00;Présent;Touriste Français;All-FIMU;1001
2016-06-05;Dimanche;18:00:00;Présent;Touriste Etranger;All-FIMU;298
2016-06-05;Dimanche;18:30:00;Présent;Résident ;All-FIMU;4913
2016-06-05;Dimanche;18:30:00;Présent;Touriste Français;All-FIMU;998
2016-06-05;Dimanche;18:30:00;Présent;Touriste Etranger;All-FIMU;290
2016-06-05;Dimanche;19:00:00;Présent;Résident ;All-FIMU;4950
2016-06-05;Dimanche;19:00:00;Présent;Touriste Français;All-FIMU;1004
2016-06-05;Dimanche;19:00:00;Présent;Touriste Etranger;All-FIMU;285
2016-06-05;Dimanche;19:30:00;Présent;Résident ;All-FIMU;4842
2016-06-05;Dimanche;19:30:00;Présent;Touriste Français;All-FIMU;1041
2016-06-05;Dimanche;19:30:00;Présent;Touriste Etranger;All-FIMU;286
2016-06-05;Dimanche;20:00:00;Présent;Résident ;All-FIMU;4833
2016-06-05;Dimanche;20:00:00;Présent;Touriste Français;All-FIMU;1108
2016-06-05;Dimanche;20:00:00;Présent;Touriste Etranger;All-FIMU;295
2016-06-05;Dimanche;20:30:00;Présent;Résident ;All-FIMU;4710
2016-06-05;Dimanche;20:30:00;Présent;Touriste Français;All-FIMU;1178
2016-06-05;Dimanche;20:30:00;Présent;Touriste Etranger;All-FIMU;320
2016-06-05;Dimanche;21:00:00;Présent;Résident ;All-FIMU;4779
2016-06-05;Dimanche;21:00:00;Présent;Touriste Français;All-FIMU;1160
2016-06-05;Dimanche;21:00:00;Présent;Touriste Etranger;All-FIMU;346
2016-06-05;Dimanche;21:30:00;Présent;Résident ;All-FIMU;4796
2016-06-05;Dimanche;21:30:00;Présent;Touriste Français;All-FIMU;1094
2016-06-05;Dimanche;21:30:00;Présent;Touriste Etranger;All-FIMU;371
2016-06-05;Dimanche;22:00:00;Présent;Résident ;All-FIMU;4776
2016-06-05;Dimanche;22:00:00;Présent;Touriste Français;All-FIMU;911
2016-06-05;Dimanche;22:00:00;Présent;Touriste Etranger;All-FIMU;378
2016-06-05;Dimanche;22:30:00;Présent;Résident ;All-FIMU;4716
2016-06-05;Dimanche;22:30:00;Présent;Touriste Français;All-FIMU;895
2016-06-05;Dimanche;22:30:00;Présent;Touriste Etranger;All-FIMU;376
2016-06-05;Dimanche;23:00:00;Présent;Résident ;All-FIMU;4647
2016-06-05;Dimanche;23:00:00;Présent;Touriste Français;All-FIMU;872
2016-06-05;Dimanche;23:00:00;Présent;Touriste Etranger;All-FIMU;366
2016-06-05;Dimanche;23:30:00;Présent;Résident ;All-FIMU;4557
2016-06-05;Dimanche;23:30:00;Présent;Touriste Français;All-FIMU;847
2016-06-05;Dimanche;23:30:00;Présent;Touriste Etranger;All-FIMU;351
2016-06-06;Lundi;12:00:00;Présent;Résident ;All-FIMU;8272
2016-06-06;Lundi;12:00:00;Présent;Touriste Français;All-FIMU;2098
2016-06-06;Lundi;12:00:00;Présent;Touriste Etranger;All-FIMU;319
2016-06-06;Lundi;12:30:00;Présent;Résident ;All-FIMU;8231
2016-06-06;Lundi;12:30:00;Présent;Touriste Français;All-FIMU;2542
2016-06-06;Lundi;12:30:00;Présent;Touriste Etranger;All-FIMU;260
2016-06-06;Lundi;13:00:00;Présent;Résident ;All-FIMU;8210
2016-06-06;Lundi;13:00:00;Présent;Touriste Français;All-FIMU;2775
2016-06-06;Lundi;13:00:00;Présent;Touriste Etranger;All-FIMU;248
2016-06-06;Lundi;13:30:00;Présent;Résident ;All-FIMU;7982
2016-06-06;Lundi;13:30:00;Présent;Touriste Français;All-FIMU;2638
2016-06-06;Lundi;13:30:00;Présent;Touriste Etranger;All-FIMU;237
2016-06-06;Lundi;14:00:00;Présent;Résident ;All-FIMU;8442
2016-06-06;Lundi;14:00:00;Présent;Touriste Français;All-FIMU;2385
2016-06-06;Lundi;14:00:00;Présent;Touriste Etranger;All-FIMU;261
2016-06-06;Lundi;14:30:00;Présent;Résident ;All-FIMU;8553
2016-06-06;Lundi;14:30:00;Présent;Touriste Français;All-FIMU;2379
2016-06-06;Lundi;14:30:00;Présent;Touriste Etranger;All-FIMU;312
2016-06-06;Lundi;15:00:00;Présent;Résident ;All-FIMU;9265
2016-06-06;Lundi;15:00:00;Présent;Touriste Français;All-FIMU;2390
2016-06-06;Lundi;15:00:00;Présent;Touriste Etranger;All-FIMU;369
2016-06-06;Lundi;15:30:00;Présent;Résident ;All-FIMU;9445
2016-06-06;Lundi;15:30:00;Présent;Touriste Français;All-FIMU;2442
2016-06-06;Lundi;15:30:00;Présent;Touriste Etranger;All-FIMU;385
2016-06-06;Lundi;16:00:00;Présent;Résident ;All-FIMU;9719
2016-06-06;Lundi;16:00:00;Présent;Touriste Français;All-FIMU;2480
2016-06-06;Lundi;16:00:00;Présent;Touriste Etranger;All-FIMU;399
2016-06-06;Lundi;16:30:00;Présent;Résident ;All-FIMU;9428
2016-06-06;Lundi;16:30:00;Présent;Touriste Français;All-FIMU;2617
2016-06-06;Lundi;16:30:00;Présent;Touriste Etranger;All-FIMU;349
2016-06-06;Lundi;17:00:00;Présent;Résident ;All-FIMU;9144
2016-06-06;Lundi;17:00:00;Présent;Touriste Français;All-FIMU;2585
2016-06-06;Lundi;17:00:00;Présent;Touriste Etranger;All-FIMU;250
2016-06-06;Lundi;17:30:00;Présent;Résident ;All-FIMU;8680
2016-06-06;Lundi;17:30:00;Présent;Touriste Français;All-FIMU;2561
2016-06-06;Lundi;17:30:00;Présent;Touriste Etranger;All-FIMU;262
2016-06-06;Lundi;18:00:00;Présent;Résident ;All-FIMU;8327
2016-06-06;Lundi;18:00:00;Présent;Touriste Français;All-FIMU;2339
2016-06-06;Lundi;18:00:00;Présent;Touriste Etranger;All-FIMU;331
2016-06-06;Lundi;18:30:00;Présent;Résident ;All-FIMU;7746
2016-06-06;Lundi;18:30:00;Présent;Touriste Français;All-FIMU;2234
2016-06-06;Lundi;18:30:00;Présent;Touriste Etranger;All-FIMU;383
2016-06-06;Lundi;19:00:00;Présent;Résident ;All-FIMU;7104
2016-06-06;Lundi;19:00:00;Présent;Touriste Français;All-FIMU;2058
2016-06-06;Lundi;19:00:00;Présent;Touriste Etranger;All-FIMU;395
2016-06-06;Lundi;19:30:00;Présent;Résident ;All-FIMU;6359
2016-06-06;Lundi;19:30:00;Présent;Touriste Français;All-FIMU;1869
2016-06-06;Lundi;19:30:00;Présent;Touriste Etranger;All-FIMU;383
2016-06-06;Lundi;20:00:00;Présent;Résident ;All-FIMU;6101
2016-06-06;Lundi;20:00:00;Présent;Touriste Français;All-FIMU;1790
2016-06-06;Lundi;20:00:00;Présent;Touriste Etranger;All-FIMU;372
2016-06-06;Lundi;20:30:00;Présent;Résident ;All-FIMU;5957
2016-06-06;Lundi;20:30:00;Présent;Touriste Français;All-FIMU;1675
2016-06-06;Lundi;20:30:00;Présent;Touriste Etranger;All-FIMU;390
2016-06-06;Lundi;21:00:00;Présent;Résident ;All-FIMU;5785
2016-06-06;Lundi;21:00:00;Présent;Touriste Français;All-FIMU;1622
2016-06-06;Lundi;21:00:00;Présent;Touriste Etranger;All-FIMU;387
2016-06-06;Lundi;21:30:00;Présent;Résident ;All-FIMU;5537
2016-06-06;Lundi;21:30:00;Présent;Touriste Français;All-FIMU;1473
2016-06-06;Lundi;21:30:00;Présent;Touriste Etranger;All-FIMU;377
2016-06-06;Lundi;22:00:00;Présent;Résident ;All-FIMU;5327
2016-06-06;Lundi;22:00:00;Présent;Touriste Français;All-FIMU;1289
2016-06-06;Lundi;22:00:00;Présent;Touriste Etranger;All-FIMU;381
2016-06-06;Lundi;22:30:00;Présent;Résident ;All-FIMU;5111
2016-06-06;Lundi;22:30:00;Présent;Touriste Français;All-FIMU;1154
2016-06-06;Lundi;22:30:00;Présent;Touriste Etranger;All-FIMU;402
2016-06-06;Lundi;23:00:00;Présent;Résident ;All-FIMU;5070
2016-06-06;Lundi;23:00:00;Présent;Touriste Français;All-FIMU;1142
2016-06-06;Lundi;23:00:00;Présent;Touriste Etranger;All-FIMU;416
2016-06-06;Lundi;23:30:00;Présent;Résident ;All-FIMU;4982
